discount,conversion,source,total_pages_visited,visit_duration,country
yes,no,search,4,239.1835701744011,france
yes,no,search,9,551.0320815205589,germany
yes,no,search,6,362.0944728500653,germany
yes,no,search,5,297.9621329184663,ireland
yes,no,search,6,360.278433325684,germany
yes,no,search,6,368.35044824690254,ireland
yes,no,search,2,117.99696358483516,uk
yes,no,search,3,184.70052590685327,france
yes,no,search,4,237.01857228112397,germany
yes,no,search,6,362.47797724250614,germany
yes,no,search,3,178.3287684842411,uk
yes,no,search,1,60.73392936680944,germany
yes,no,search,2,118.23781875627985,germany
yes,no,search,3,178.78796820486997,uk
yes,no,search,2,121.05312118861676,france
yes,no,search,2,119.89018716669838,uk
yes,no,search,3,178.91691971748386,uk
yes,no,search,1,59.51687455743947,germany
yes,no,search,3,179.75491178358828,germany
yes,no,search,3,183.3958189046007,uk
yes,no,search,6,365.35418888411175,ireland
yes,no,search,3,178.32403902120234,france
yes,no,search,5,305.5369244934572,uk
yes,no,search,3,177.08731040182616,uk
yes,no,search,4,246.5992440598938,ireland
yes,no,search,2,120.67277819479585,uk
yes,no,search,4,232.64508666973492,uk
yes,no,search,3,182.09339161832276,germany
yes,no,search,8,489.7607045748724,uk
yes,no,search,5,293.39699787235736,ireland
yes,no,search,1,60.28224058622165,france
yes,no,search,2,120.33710543429915,germany
yes,no,search,4,236.22053382436337,france
yes,no,search,1,59.134575197885255,germany
yes,no,search,5,302.6422053222085,ireland
yes,no,search,4,236.20106786970936,ireland
yes,no,search,4,239.2759337482086,germany
yes,no,search,5,296.48370474640734,germany
yes,no,search,3,174.76312574655728,uk
yes,no,search,8,478.66260546585136,germany
yes,no,search,5,298.5901341779354,germany
yes,no,search,7,414.3198465306006,france
yes,no,search,3,179.8705949695966,germany
yes,no,search,3,176.30122427340805,germany
yes,no,search,3,177.26089290267504,france
yes,no,search,2,119.84984174160721,france
yes,no,search,4,236.8058254086813,ireland
yes,no,search,3,179.49608480405578,france
yes,no,search,4,240.29611026234994,france
yes,no,search,5,302.6897127290653,germany
yes,no,search,4,247.5466342340165,uk
yes,no,search,5,299.2336619924378,uk
yes,no,search,6,369.1709089523572,france
yes,no,search,5,299.9273968526582,germany
yes,no,search,6,350.22377585316417,germany
yes,no,search,5,300.7649038826606,germany
yes,no,search,6,362.61244026875426,uk
yes,no,search,2,116.51347485139785,uk
yes,no,search,3,182.54393549279916,uk
yes,no,search,3,178.18517861553477,ireland
yes,no,search,6,367.50673503039576,germany
yes,no,search,2,119.08329257453936,uk
yes,no,search,4,241.7658157512297,germany
yes,no,search,5,288.9347345811018,germany
yes,no,search,6,351.4122918610875,uk
yes,no,search,6,362.853754494795,germany
yes,no,search,5,307.0604335753149,uk
yes,no,search,2,120.83346702584592,uk
yes,no,search,3,179.18307759265795,france
yes,no,search,4,236.62014174881185,france
yes,no,search,4,237.25265022575937,germany
yes,no,search,5,303.98597231939124,uk
yes,no,search,3,177.90808777948445,uk
yes,no,search,2,118.25287795064476,uk
yes,no,search,3,179.71780883753956,uk
yes,no,search,1,59.471027362465655,uk
yes,no,search,8,485.95955928517327,france
yes,no,search,1,59.71190156186798,germany
yes,no,search,7,423.80607150533336,france
yes,no,search,1,60.66343339426497,uk
yes,no,search,3,187.0569800447796,france
yes,no,search,2,120.89355879149171,uk
yes,no,search,3,180.75910783429921,uk
yes,no,search,7,422.21881246529716,ireland
yes,no,search,6,356.67365399837115,uk
yes,no,search,5,300.9397625077815,germany
yes,no,search,4,238.9920356931983,ireland
yes,no,search,3,180.85194997747456,germany
yes,no,search,5,295.7983163363881,uk
yes,no,search,3,177.90404440347453,uk
yes,no,search,4,244.77203866785118,uk
yes,no,search,3,176.1759636035486,france
yes,no,search,6,356.8127216834371,germany
yes,no,search,4,243.29778193686644,germany
yes,no,search,4,232.32096600294614,ireland
yes,no,search,4,233.95291093104268,germany
yes,no,search,3,184.27450436842076,uk
yes,no,search,4,234.88084212372874,uk
yes,no,search,6,340.65672306939257,ireland
yes,no,search,2,118.76518704893405,uk
yes,no,search,6,365.22307122610016,germany
yes,no,search,2,120.4203637498789,ireland
yes,no,search,5,300.41268966009517,france
yes,no,search,2,116.7009622029044,uk
yes,no,search,7,424.66755264778,germany
yes,no,search,4,245.8907806277411,germany
yes,no,search,3,180.19974760392418,germany
yes,no,search,3,171.8215410827846,germany
yes,no,search,3,184.28526394677192,france
yes,no,search,4,247.55054072206644,germany
yes,no,search,3,181.4407595134818,ireland
yes,no,search,7,433.3759063194534,germany
yes,no,search,6,358.5722581269181,germany
yes,no,search,4,239.32200351771567,germany
yes,no,search,4,234.67897205761608,uk
yes,no,search,2,116.10201800115178,uk
yes,no,search,3,184.35198347319277,uk
yes,no,search,8,486.1756170734022,france
yes,no,search,1,59.43995843735678,germany
yes,no,search,5,297.3421726524192,germany
yes,no,search,4,242.23260066830358,germany
yes,no,search,2,123.18695208608631,france
yes,no,search,4,244.61820099382996,uk
yes,no,search,3,183.48123241448718,germany
yes,no,search,10,593.7151762403361,france
yes,no,search,4,241.25750121053167,germany
yes,no,search,2,121.62692334702226,ireland
yes,no,search,6,358.4069706311045,france
yes,no,search,6,359.470139836086,germany
yes,no,search,1,60.21753487021311,france
yes,no,search,5,301.036285154018,france
yes,no,search,8,479.1313444817771,germany
yes,no,search,4,233.4537700448333,uk
yes,no,search,2,117.94351019928129,france
yes,no,search,5,301.4075667719947,france
yes,no,search,3,179.74757149840798,france
yes,no,search,6,356.3802016340318,germany
yes,no,search,6,361.6271409851451,germany
yes,no,search,3,182.61910984240293,germany
yes,no,search,2,120.29569683037468,germany
yes,no,search,3,180.03496381775494,ireland
yes,no,search,4,239.13845797081933,ireland
yes,no,search,3,186.11279349880357,germany
yes,no,search,2,118.77888672048907,germany
yes,no,search,1,59.433333515578695,uk
yes,no,search,5,298.700884283159,germany
yes,no,search,3,178.54610406289294,germany
yes,no,search,6,357.7376240079774,uk
yes,no,search,4,238.21009419617366,uk
yes,no,search,4,238.7328739746005,france
yes,no,search,7,430.4839645407628,uk
yes,no,search,4,238.40750744541958,uk
yes,no,search,5,303.78703710709436,uk
yes,no,search,4,239.49293764235566,france
yes,no,search,6,349.66230449266186,uk
yes,no,search,5,291.69260940143204,germany
yes,no,search,2,119.60486827096756,uk
yes,no,search,4,241.04188964658803,germany
yes,no,search,5,305.58493490139415,germany
yes,no,search,5,297.9366850370264,france
yes,no,search,2,118.67847964405061,france
yes,no,search,3,177.69729332641478,ireland
yes,no,search,4,241.3670340054311,uk
yes,no,search,4,234.11487032233362,france
yes,no,search,8,478.370376824822,france
yes,no,search,5,293.8964423216614,france
yes,no,search,2,118.88998842093667,ireland
yes,no,search,6,363.91208702954617,germany
yes,no,search,4,249.2784895155938,ireland
yes,no,search,4,239.29601514978793,uk
yes,no,search,4,240.96250579100442,uk
yes,no,search,5,302.80269361886735,ireland
yes,no,search,5,293.8954071769649,uk
yes,no,search,5,299.16807713146864,germany
yes,no,search,9,539.5971925925223,france
yes,no,search,5,297.75681893966544,uk
yes,no,search,1,58.901853608683965,uk
yes,no,search,3,181.05532618713752,france
yes,no,search,6,351.7005457566683,germany
yes,no,search,7,422.96009316607086,uk
yes,no,search,3,183.45633007390597,uk
yes,no,search,2,121.27572011077058,uk
yes,no,search,4,245.73261476805123,france
yes,no,search,3,179.6076044968721,ireland
yes,no,search,6,360.5595963792545,germany
yes,no,search,6,360.3389497251005,uk
yes,no,search,7,421.1817372725079,uk
yes,no,search,5,296.0560923898583,germany
yes,no,search,7,430.1329693956588,france
yes,no,search,4,243.26301664325877,ireland
yes,no,search,8,471.0866530375822,uk
yes,no,search,3,181.65661534093667,uk
yes,no,search,1,60.09622790973558,germany
yes,no,search,6,356.76013854142656,uk
yes,no,search,3,180.4914698744084,uk
yes,no,search,4,244.5662794080875,germany
yes,no,search,3,182.78542363829226,france
yes,no,search,2,120.10358306905763,uk
yes,no,search,5,296.70491425175777,germany
yes,no,search,1,58.73700133037943,uk
yes,no,search,2,119.25872764222505,germany
yes,no,search,8,488.3036477228129,germany
yes,no,search,3,179.14163397384922,uk
yes,no,search,2,116.12149260104876,uk
yes,no,search,4,246.6661870666409,uk
yes,no,search,1,58.622338495852894,uk
yes,no,search,1,59.78266604350111,uk
yes,no,search,1,59.81378437267586,uk
yes,no,search,5,294.30053779062547,germany
yes,no,search,7,416.83366416273657,ireland
yes,no,search,4,243.13041516810262,uk
yes,no,search,4,241.5203119671651,france
yes,no,search,6,350.08743945929086,france
yes,no,search,6,354.75473637238616,germany
yes,no,search,2,116.66904109844349,germany
yes,no,search,1,57.70735216290474,uk
yes,no,search,4,242.32067747232648,uk
yes,no,search,3,179.86595929861812,france
yes,no,search,6,349.1375552685807,france
yes,no,search,2,119.43448139466341,uk
yes,no,search,1,60.630283891775214,uk
yes,no,search,5,299.4939125939795,france
yes,no,search,5,304.20530432102896,uk
yes,no,search,2,119.19754540337608,germany
yes,no,search,4,242.35614559357333,germany
yes,no,search,6,350.07577254962746,uk
yes,no,search,2,119.02886327092402,uk
yes,no,search,2,120.64502635661431,france
yes,no,search,2,119.42915841351434,germany
yes,no,search,4,233.7922889631823,france
yes,no,search,2,118.07389201102094,uk
yes,no,search,5,304.8681269723298,uk
yes,no,search,4,246.4516132007913,ireland
yes,no,search,2,121.25644573940951,germany
yes,no,search,7,417.0179067584123,ireland
yes,no,search,2,125.46515072972325,germany
yes,no,search,4,246.91521075095437,uk
yes,no,search,4,239.44363915102647,france
yes,no,search,3,179.92762394213628,germany
yes,no,search,6,360.51646161340557,ireland
yes,no,search,3,178.67993071164577,germany
yes,no,search,3,180.23595671545132,germany
yes,no,search,5,294.29679644909015,uk
yes,no,search,3,178.55757988282053,germany
yes,no,search,4,232.55242816644449,uk
yes,no,search,1,59.561599138304004,germany
yes,no,search,5,291.37452368240224,germany
yes,no,search,6,355.6366357696189,france
yes,no,search,4,245.39409055188935,france
yes,no,search,2,121.98764024115134,ireland
yes,no,search,4,247.82413910200222,germany
yes,no,search,6,353.1795194205843,uk
yes,no,search,2,119.8286541745741,france
yes,no,search,5,306.99354289081066,germany
yes,no,search,2,117.93016626997007,uk
yes,no,search,5,303.3301426084022,france
yes,no,search,2,121.81735973049756,germany
yes,no,search,1,59.930174468513194,germany
yes,no,search,4,239.4071208282052,germany
yes,no,search,1,60.35693585689878,uk
yes,no,search,4,234.20476049312924,uk
yes,no,search,3,181.3131561488115,germany
yes,no,search,9,551.434972212607,france
yes,no,search,6,348.36649864771573,ireland
yes,no,search,6,360.69185899085556,germany
yes,no,search,5,290.2090176858082,germany
yes,no,search,6,362.1969641679432,germany
yes,no,search,4,241.77858013567942,uk
yes,no,search,5,296.0538866806213,france
yes,no,search,5,299.94503806769245,uk
yes,no,search,3,179.94781392699412,france
yes,no,search,5,293.5397654590664,france
yes,no,search,5,298.4484725470535,ireland
yes,no,search,4,233.0595309839332,ireland
yes,no,search,4,244.45556714629,uk
yes,no,search,3,178.5521571383731,germany
yes,no,search,2,120.64290290521012,france
yes,no,search,2,120.16094848440481,uk
yes,no,search,4,242.2540160306262,uk
yes,no,search,1,60.53535630736607,france
yes,no,search,2,115.89058834713575,uk
yes,no,search,4,238.12837952749206,uk
yes,no,search,9,554.0017542044098,uk
yes,no,search,2,121.90719816349582,france
yes,no,search,3,180.90350580901944,uk
yes,no,search,6,361.3744329204191,germany
yes,no,search,4,232.07272164205932,france
yes,no,search,4,240.046691756619,uk
yes,no,search,2,118.11325800688772,ireland
yes,no,search,4,240.10975460480677,uk
yes,no,search,2,120.30109760200851,ireland
yes,no,search,3,181.6864369933828,france
yes,no,search,5,304.7970649157715,uk
yes,no,search,3,177.20150615430555,uk
yes,no,search,5,299.509654478207,france
yes,no,search,2,121.24625881994929,uk
yes,no,search,7,420.50952377048515,uk
yes,no,search,8,488.50343102953207,ireland
yes,no,search,2,117.89617030383157,uk
yes,no,search,5,300.0855972649012,germany
yes,no,search,3,180.12634868658364,france
yes,no,search,4,247.4214773343275,germany
yes,no,search,9,555.3812286704783,uk
yes,no,search,6,351.9801827965065,france
yes,no,search,6,350.0007750035659,germany
yes,no,search,3,186.34541122256226,uk
yes,no,search,4,238.70531840925298,uk
yes,no,search,5,289.2950256074063,france
yes,no,search,3,180.11421427896627,uk
yes,no,search,2,123.1479842248362,uk
yes,no,search,3,179.53427994087045,ireland
yes,no,search,7,428.32622456714745,uk
yes,no,search,2,119.31821476207226,germany
yes,no,search,6,360.9163098890063,france
yes,no,search,6,363.6230734597738,germany
yes,no,search,2,118.58620436850454,france
yes,no,search,3,184.05141701131885,germany
yes,no,search,6,363.72658383335306,france
yes,no,search,3,181.34224789015653,germany
yes,no,search,6,362.38174155105094,ireland
yes,no,search,2,120.18176176902678,ireland
yes,no,search,6,366.06225044689813,uk
yes,no,search,8,470.50279996598795,uk
yes,no,search,6,354.8872339775752,uk
yes,no,search,5,309.84458346085046,france
yes,no,search,3,179.85878004417035,germany
yes,no,search,3,185.07736602725782,germany
yes,no,search,5,299.84424111846994,uk
yes,no,search,4,239.74249570873428,france
yes,no,search,8,486.3711599027657,germany
yes,no,search,2,119.99254712897324,germany
yes,no,search,7,433.06879395566466,france
yes,no,search,3,181.72611577484878,france
yes,no,search,3,176.42440009430396,germany
yes,no,search,2,119.17823380534388,germany
yes,no,search,2,116.89871348982005,germany
yes,no,search,6,353.0003127947039,germany
yes,no,search,2,120.5917021266887,uk
yes,no,search,6,365.55012568044674,germany
yes,no,search,7,416.2036979327204,germany
yes,no,search,6,360.87153886407225,uk
yes,no,search,9,558.4195283821522,germany
yes,no,search,3,178.45443057624493,ireland
yes,no,search,6,348.66261189004285,uk
yes,no,search,3,189.03938955309627,france
yes,no,search,5,294.25340097622404,ireland
yes,no,search,1,58.902125483654594,uk
yes,no,search,7,427.40708401876077,uk
yes,no,search,5,311.05529938496966,france
yes,no,search,4,239.22030722786016,germany
yes,no,search,2,119.49393662794331,germany
yes,no,search,5,306.3265112461462,france
yes,no,search,8,487.0680465469401,uk
yes,no,search,6,359.9874710451701,uk
yes,no,search,3,188.90439169792117,ireland
yes,no,search,5,299.2599995990752,france
yes,no,search,4,241.1446826915232,germany
yes,no,search,3,181.46641097094107,germany
yes,no,search,6,368.8982112414769,germany
yes,no,search,1,58.45853556953611,germany
yes,no,search,3,181.9697545959774,uk
yes,no,search,5,299.3295496714119,ireland
yes,no,search,5,295.27952761760423,uk
yes,no,search,2,121.35256427775671,germany
yes,no,search,6,355.6473437376587,uk
yes,no,search,3,172.8019954539634,uk
yes,no,search,4,246.82566510781734,ireland
yes,no,search,7,416.06833833582556,uk
yes,no,search,8,468.08726902561926,germany
yes,no,search,10,594.1642109606271,france
yes,no,search,3,180.177329547197,germany
yes,no,search,3,182.45678190010577,ireland
yes,no,search,6,368.13181953772664,uk
yes,no,search,1,59.24967778743168,france
yes,no,search,5,291.73896263740744,france
yes,no,search,5,303.7971517629706,germany
yes,no,search,4,243.4079762151331,germany
yes,no,search,2,121.70640387445647,uk
yes,no,search,7,413.00292766933995,uk
yes,no,search,5,293.47655755854964,germany
yes,no,search,4,236.50205655299447,france
yes,no,search,2,117.85311289768475,france
yes,no,search,4,244.31625750971514,germany
yes,no,search,3,178.61489311476905,germany
yes,no,search,4,236.67211031533628,ireland
yes,no,search,3,176.73814038912525,germany
yes,no,search,5,294.67096431247467,ireland
yes,no,search,6,355.4084181543767,germany
yes,no,search,2,121.62805351556467,uk
yes,no,search,3,183.85269980312395,france
yes,no,search,2,122.10826940339643,uk
yes,no,search,3,177.51283556873622,uk
yes,no,search,2,119.91676241155568,germany
yes,no,search,5,287.018313087903,uk
yes,no,search,3,179.06349759038125,uk
yes,no,search,6,355.9968946972333,uk
yes,no,search,6,353.8010215007181,uk
yes,no,search,4,238.26675344514015,germany
yes,no,search,5,291.6628323555539,germany
yes,no,search,7,417.4977199038889,ireland
yes,no,search,4,235.6259172412436,ireland
yes,no,search,6,362.5329128232906,uk
yes,no,search,6,354.5485231561606,france
yes,no,search,5,300.57625024569643,germany
yes,no,search,6,355.3828017224811,uk
yes,no,search,4,253.2614806791651,uk
